amazonde,base,de,B01BRVNBWE,Mon Nov  5 03:14:50 2018,,,12.44,,,
amazonde,base,de,B01EATUAXI,Mon Nov  5 03:14:51 2018,,,17.9,,,
amazonde,base,de,B017HAS8VS,Mon Nov  5 03:14:51 2018,,,,,
amazonde,base,de,B01C47A07Y,Mon Nov  5 03:14:53 2018,,,,,
amazonde,base,de,B013U7BJM2,Mon Nov  5 03:14:52 2018,,,,,
amazonde,base,de,B01GG1AXC6,Mon Nov  5 03:14:53 2018,,,14.9,,,
amazonde,base,de,B01AVADUIM,Mon Nov  5 03:14:53 2018,,,,,
amazonde,base,de,B017HASH50,Mon Nov  5 03:14:53 2018,,,10.38,,,
amazonde,base,de,B01BP6GPV0,Mon Nov  5 03:14:54 2018,,,,,
amazonde,base,de,B075QK52QH,Mon Nov  5 03:14:54 2018,,,32.75,,,
amazonde,base,de,B01C47A0DI,Mon Nov  5 03:14:55 2018,,,16.6,,,
amazonde,base,de,B01HIFBS9Q,Mon Nov  5 03:14:55 2018,,,13.98,,,
amazonde,base,de,B01C569ZPW,Mon Nov  5 03:14:55 2018,,,49.0,,,
amazonde,base,de,B017TUBWAU,Mon Nov  5 03:14:55 2018,,,39.99,32.99,
amazonde,base,de,B01A6XECDQ,Mon Nov  5 03:14:55 2018,,,25.5,,,
amazonde,base,de,B019YJNT8C,Mon Nov  5 03:14:55 2018,,,22.99,14.98,
amazonde,base,de,B01JUFB3SS,Mon Nov  5 03:14:57 2018,,,14.99,,,
amazonde,base,de,B017TUBKL6,Mon Nov  5 03:14:56 2018,,,,,
amazonde,base,de,B019PA53KC,Mon Nov  5 03:14:57 2018,,,30.09,,,
amazonde,base,de,B00006RT9L,Mon Nov  5 03:14:57 2018,,,10.99,,,
amazonde,base,de,B01C56A2F4,Mon Nov  5 03:14:57 2018,,,,,
amazonde,base,de,B000NJWLC8,Mon Nov  5 03:14:57 2018,,,28.46,,,
amazonde,base,de,B06X9TPCX7,Mon Nov  5 03:14:58 2018,,,2.01,,,
amazonde,base,de,B005EQJRPO,Mon Nov  5 03:14:59 2018,,,44.95,,,
amazonde,base,de,B06XC7C83P,Mon Nov  5 03:14:59 2018,,,4.54,,,
amazonde,base,de,B00GHMOE8E,Mon Nov  5 03:15:00 2018,,,3.35,,,
amazonde,base,de,B00GHMOE8E,Mon Nov  5 03:15:00 2018,,,3.35,,,,amazonde,base,de,B00GHMOZC4,Mon Nov  5 03:15:00 2018,,,5.09,,,
amazonde,base,de,B07BK6YW29,Mon Nov  5 03:15:00 2018,,,,,
amazonde,base,de,B00G5KMOGM,Mon Nov  5 03:15:02 2018,,,,,
amazonde,base,de,B07DVT21NC,Mon Nov  5 03:15:00 2018,,,4.19,,,
amazonde,base,de,B00006RT9N,Mon Nov  5 03:15:01 2018,,,9.73,,,
amazonde,base,de,B0007D7O22,Mon Nov  5 03:15:01 2018,,,19.99,14.99,
amazonde,base,de,B00G5KCIMM,Mon Nov  5 03:15:00 2018,,,,,
amazonde,base,de,B06XCM7YB1,Mon Nov  5 03:15:01 2018,,,27.99,,,
amazonde,base,de,B074C1H54B,Mon Nov  5 03:15:01 2018,,,3.42,,,
amazonde,base,de,B00L16V33A,Mon Nov  5 03:15:04 2018,,,,,
amazonde,base,de,B00LZMO9WC,Mon Nov  5 03:15:04 2018,,,39.03,,,
amazonde,base,de,B00T6B7SS6,Mon Nov  5 03:15:04 2018,,,,,
amazonde,base,de,B019C0AWK6,Mon Nov  5 03:15:05 2018,,,,,
amazonde,base,de,B00YQHN9V0,Mon Nov  5 03:15:04 2018,,,18.92,,,
amazonde,base,de,B00K15ZRES,Mon Nov  5 03:15:04 2018,,,,,
amazonde,base,de,B00MHLOE8E,Mon Nov  5 03:15:04 2018,,,,,
amazonde,base,de,B00HJS6866,Mon Nov  5 03:15:04 2018,,,16.95,,,
amazonde,base,de,B01BKHMZJA,Mon Nov  5 03:15:06 2018,,,27.36,,,
amazonde,base,de,B01G5BIYFU,Mon Nov  5 03:15:07 2018,,,24.69,,,
amazonde,base,de,B01N9EZARM,Mon Nov  5 03:15:07 2018,,,36.99,,,
amazonde,base,de,B00T6ZIA8E,Mon Nov  5 03:15:07 2018,,,,,
amazonde,base,de,B017CZJDYE,Mon Nov  5 03:15:08 2018,,,,,
amazonde,base,de,B00WOF5P2W,Mon Nov  5 03:15:07 2018,,,,,
amazonde,base,de,B01N07TS8M,Mon Nov  5 03:15:08 2018,,,24.57,,,
amazonde,base,de,B01FKG14Y4,Mon Nov  5 03:15:09 2018,,,19.99,,,
amazonde,base,de,B06XZPZTNP,Mon Nov  5 03:15:09 2018,,,19.99,,,
amazonde,base,de,B06Y127XSS,Mon Nov  5 03:15:09 2018,,,33.63,,,
amazonde,base,de,B06Y16YQ1F,Mon Nov  5 03:15:09 2018,,,17.99,,,
amazonde,base,de,B0774NWQ3C,Mon Nov  5 03:15:10 2018,,,17.99,,,
amazonde,base,de,B01G5BIXBU,Mon Nov  5 03:15:11 2018,,,26.91,,,
amazonde,base,de,B07FHB81K9,Mon Nov  5 03:15:11 2018,,,14.99,,,
amazonde,base,de,B076MWM3G5,Mon Nov  5 03:15:10 2018,,,38.98,,,
amazonde,base,de,B06Y16841N,Mon Nov  5 03:15:11 2018,,,24.35,,,
amazonde,base,de,B06Y1913CC,Mon Nov  5 03:15:11 2018,,,33.99,,,
amazonde,base,de,B07885BY56,Mon Nov  5 03:15:11 2018,,,14.99,,,
amazonde,base,de,B0719QH4N1,Mon Nov  5 03:15:12 2018,,,,,
amazonde,base,de,B071RNV37Q,Mon Nov  5 03:15:11 2018,,,29.99,,,
amazonde,base,de,B0728HMWGD,Mon Nov  5 03:15:12 2018,,,,,
amazonde,base,de,B0714K629T,Mon Nov  5 03:15:12 2018,,,44.99,,,
amazonde,base,de,B0723B2KRF,Mon Nov  5 03:15:13 2018,,,,,
amazonde,base,de,B07F22WZKS,Mon Nov  5 03:15:14 2018,,,17.99,,,
amazonde,base,de,B0728HMWGC,Mon Nov  5 03:15:14 2018,,,,,
amazonde,base,de,B071LN31FL,Mon Nov  5 03:15:14 2018,,,,,
amazonde,base,de,B0774NCW84,Mon Nov  5 03:15:14 2018,,,14.99,,,
amazonde,base,de,B071FGLFQN,Mon Nov  5 03:15:14 2018,,,,,
amazonde,base,de,B072FP7D1B,Mon Nov  5 03:15:14 2018,,,20.38,,,
amazonde,base,de,B0719QHBN7,Mon Nov  5 03:15:15 2018,,,,,
amazonde,base,de,B07174X549,Mon Nov  5 03:15:14 2018,,,,,
