fundoo,base,be,59835,Mon Nov  5 03:16:31 2018,['5414240813101'],['Thuis'],16.99,11.89,
fundoo,base,be,12595,Mon Nov  5 03:16:32 2018,['3280250026402'],"['Thuis', 'Speelgoedwinkels']",14.99,12.74,
fundoo,base,be,61730,Mon Nov  5 03:16:32 2018,['5414391141368'],['Thuis'],1.99,,,
fundoo,base,be,48901,Mon Nov  5 03:16:32 2018,['5414301519881'],"['Thuis', 'Breinbrekers']",22.99,19.54,
fundoo,base,be,64993,Mon Nov  5 03:16:33 2018,['4008789093851'],['Thuis'],19.99,16.99,
fundoo,base,be,35893,Mon Nov  5 03:16:34 2018,['5050843638811'],"['Thuis', 'Buitenspeelgoed']",24.99,10.63,
fundoo,base,be,66655,Mon Nov  5 03:16:34 2018,['5010993454235'],['Thuis'],16.99,11.89,
fundoo,base,be,17762,Mon Nov  5 03:16:36 2018,['0888256644502'],['Thuis'],5.0,,,
fundoo,base,be,31482,Mon Nov  5 03:16:36 2018,['5425029650145'],['Thuis'],79.99,67.99,
fundoo,base,be,18840,Mon Nov  5 03:16:36 2018,['4005556125784'],"['Thuis', '3D Puzzels']",39.99,33.99,
fundoo,base,be,19813,Mon Nov  5 03:16:36 2018,['0746775309886'],"['Thuis', 'Baby & peuter', 'Waterspeelgoed']",13.99,8.32,
fundoo,base,be,19648,Mon Nov  5 03:16:37 2018,['5414233182412'],"['Thuis', 'Maya De Bij']",34.99,,,
fundoo,base,be,58786,Mon Nov  5 03:16:37 2018,['5297378311332'],['Thuis'],79.99,,,
fundoo,base,be,18002,Mon Nov  5 03:16:37 2018,['4897016016134'],"['Thuis', 'Buitenspeelgoed', 'Skate en step', 'Skatebeveiliging']",8.99,,,
fundoo,base,be,29786,Mon Nov  5 03:16:38 2018,['3417762185598'],"['Thuis', 'Spelcomputers']",16.99,14.44,
fundoo,base,be,58560,Mon Nov  5 03:16:38 2018,['4902778914007'],['Thuis'],3.69,,,
fundoo,base,be,49277,Mon Nov  5 03:16:39 2018,['5400516084405'],['Thuis'],95.0,,,
fundoo,base,be,28591,Mon Nov  5 03:16:40 2018,['5411217416167'],['Thuis'],17.99,,,
fundoo,base,be,37550,Mon Nov  5 03:16:41 2018,['4893993210619'],"['Thuis', 'Speelgoedvoertuigen', ""Auto's & Moto's""]",19.99,16.99,
fundoo,base,be,60662,Mon Nov  5 03:16:42 2018,['8713291204027'],['Thuis'],39.99,,,
fundoo,base,be,5679,Mon Nov  5 03:16:43 2018,['5702014837775'],"['Thuis', 'LEGO', 'LEGO City']",15.99,,,
fundoo,base,be,2195,Mon Nov  5 03:16:43 2018,['3700115043417'],"['Thuis', 'Zwembaden', 'Waterspeelgoed', 'Waterpistolen']",7.95,,,
fundoo,base,be,31014,Mon Nov  5 03:16:43 2018,['4014995138880'],"['Thuis', 'Kinderfeest', 'Kleuren', 'Turquoise']",1.19,,,
fundoo,base,be,63387,Mon Nov  5 03:16:44 2018,['4010070348489'],['Thuis'],8.95,,,
fundoo,base,be,26031,Mon Nov  5 03:16:44 2018,['8712026003713'],"['Thuis', 'Verkleden', 'Accessoires', 'Brillen']",1.99,,,
fundoo,base,be,26035,Mon Nov  5 03:16:46 2018,['8712026005359'],"['Thuis', 'Verkleden', 'Accessoires', 'Beroepsvoorwerpen']",2.99,,,
fundoo,base,be,64168,Mon Nov  5 03:16:46 2018,['0887961641011'],"['Thuis', 'Baby & peuter', 'Activity']",34.99,29.74,
fundoo,base,be,63306,Mon Nov  5 03:16:47 2018,['5711013051419'],['Thuis'],34.99,,,
fundoo,base,be,67271,Mon Nov  5 03:16:46 2018,['3417761946923'],"['Thuis', 'Spelcomputers']",149.99,127.49,
fundoo,base,be,58517,Mon Nov  5 03:16:47 2018,['3046450044918'],['Thuis'],3.39,2.88,
fundoo,base,be,28889,Mon Nov  5 03:16:47 2018,['5410574368812'],['Thuis'],3.99,,,
fundoo,base,be,36346,Mon Nov  5 03:16:47 2018,['8718352906346'],['Thuis'],12.99,9.09,
fundoo,base,be,48140,Mon Nov  5 03:16:48 2018,['5400552088177'],['Thuis'],29.9,,,
fundoo,base,be,64963,Mon Nov  5 03:16:48 2018,['4008789093622'],['Thuis'],34.99,29.74,
fundoo,base,be,14501,Mon Nov  5 03:16:49 2018,['8711808358355'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'overige']",9.99,5.94,
fundoo,base,be,30559,Mon Nov  5 03:16:50 2018,['4009803396095'],['Thuis'],3.29,2.8,
fundoo,base,be,49567,Mon Nov  5 03:16:51 2018,['4010070348458'],['Thuis'],9.95,,,
fundoo,base,be,16102,Mon Nov  5 03:16:51 2018,['5412552035648'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babybedden']",69.99,48.99,
fundoo,base,be,73667,Mon Nov  5 03:16:52 2018,['8714572610834'],['Thuis'],7.99,,,
fundoo,base,be,61236,Mon Nov  5 03:16:52 2018,['8719152819898'],['Thuis'],14.99,,,
fundoo,base,be,16830,Mon Nov  5 03:16:53 2018,['4043525160220'],['Thuis'],5.99,,,
fundoo,base,be,19839,Mon Nov  5 03:16:53 2018,['0746775306816'],"['Thuis', 'Familiespellen']",39.99,10.2,
fundoo,base,be,7734,Mon Nov  5 03:16:54 2018,['8717524704223'],['Thuis'],26.99,,,
fundoo,base,be,15777,Mon Nov  5 03:16:54 2018,['8711603230283'],['Thuis'],7.99,,,
fundoo,base,be,20846,Mon Nov  5 03:16:54 2018,['3270220060963'],['Thuis'],4.99,,,
fundoo,base,be,22176,Mon Nov  5 03:16:54 2018,['5051888167908'],['Thuis'],19.99,,,
fundoo,base,be,13266,Mon Nov  5 03:16:55 2018,['5420023561244'],['Thuis'],9.99,,,
fundoo,base,be,63143,Mon Nov  5 03:16:56 2018,['5410574451606'],['Thuis'],5.99,,,
fundoo,base,be,13381,Mon Nov  5 03:16:56 2018,['5420023161505'],['Thuis'],12.99,,,
fundoo,base,be,67525,Mon Nov  5 03:16:56 2018,['887961684940'],['Thuis'],29.99,16.99,
fundoo,base,be,68461,Mon Nov  5 03:16:56 2018,['4006381486002'],['Thuis'],9.99,,,
fundoo,base,be,66607,Mon Nov  5 03:16:57 2018,['5010993451265'],['Thuis'],39.99,33.99,
fundoo,base,be,63465,Mon Nov  5 03:16:57 2018,['4010070378707'],['Thuis'],15.95,,,
fundoo,base,be,63969,Mon Nov  5 03:17:01 2018,['0610934212334'],['Thuis'],100.0,,,
fundoo,base,be,43023,Mon Nov  5 03:17:01 2018,['0045496474577'],['Thuis'],39.99,,,
fundoo,base,be,47400,Mon Nov  5 03:17:01 2018,['8712364618877'],['Thuis'],2.99,,,
fundoo,base,be,58854,Mon Nov  5 03:17:02 2018,['0045496475826'],['Thuis'],39.99,,,
fundoo,base,be,36507,Mon Nov  5 03:17:02 2018,['5411217398722'],['Thuis'],29.99,20.99,
fundoo,base,be,28329,Mon Nov  5 03:17:03 2018,['0723815130907'],['Thuis'],990.0,,,
fundoo,base,be,74399,Mon Nov  5 03:17:03 2018,['4001167825914'],"['Thuis', 'Poppen', 'Baby Born']",12.99,11.04,
fundoo,base,be,1794,Mon Nov  5 03:17:04 2018,['4001397359746'],['Thuis'],44.95,,,
fundoo,base,be,59351,Mon Nov  5 03:17:05 2018,['8713045210359'],"['Thuis', 'Speelfiguren', 'Speelfiguren Jongens', 'pokemon']",5.99,,,
fundoo,base,be,27148,Mon Nov  5 03:17:05 2018,['5412276238462'],['Thuis'],0.99,,,
fundoo,base,be,41891,Mon Nov  5 03:17:05 2018,['5400264939187'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Bedtextiel']",6.99,,,
fundoo,base,be,48381,Mon Nov  5 03:17:05 2018,['5701359757564'],['Thuis'],2.49,,,
fundoo,base,be,22317,Mon Nov  5 03:17:07 2018,['4895059313340'],"['Thuis', 'Speelgoedvoertuigen', 'Telegeleid speelgoed', ""RC Auto's""]",39.99,,,
fundoo,base,be,48581,Mon Nov  5 03:17:08 2018,['4005556092697'],"['Thuis', 'Kinderpuzzels']",10.99,9.34,
fundoo,base,be,36956,Mon Nov  5 03:17:08 2018,['0050743172847'],['Thuis'],105.99,,,
fundoo,base,be,8850,Mon Nov  5 03:17:09 2018,['5411895111286'],['Thuis'],2.99,2.09,
fundoo,base,be,47950,Mon Nov  5 03:17:10 2018,['8005125393268'],['Thuis'],12.99,11.04,
fundoo,base,be,32290,Mon Nov  5 03:17:10 2018,['3086960051822'],['Thuis'],12.99,,,
fundoo,base,be,39309,Mon Nov  5 03:17:10 2018,['8712364847857'],"['Thuis', 'Volwassen feest', 'Ballonnen', 'Helium Ballonnen']",2.49,,,
fundoo,base,be,12227,Mon Nov  5 03:17:11 2018,['0078257574209'],"['Thuis', 'Zwembaden', 'Zwembaden', 'Kinderzwembaden']",20.99,,,
fundoo,base,be,38290,Mon Nov  5 03:17:11 2018,['3499550327915'],['Thuis'],29.99,,,
fundoo,base,be,62979,Mon Nov  5 03:17:11 2018,['4010070349189'],['Thuis'],49.95,,,
fundoo,base,be,17637,Mon Nov  5 03:17:11 2018,['5415187673001'],['Thuis'],119.9,,,
fundoo,base,be,24618,Mon Nov  5 03:17:13 2018,['3496271000356'],['Thuis'],29.99,20.99,
fundoo,base,be,62923,Mon Nov  5 03:17:13 2018,['5400516084399'],['Thuis'],95.0,,,
fundoo,base,be,60938,Mon Nov  5 03:17:13 2018,['8719202452624'],['Thuis'],24.99,17.49,
fundoo,base,be,42695,Mon Nov  5 03:17:13 2018,['5411212343116'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'k3']",34.99,17.5,
fundoo,base,be,22340,Mon Nov  5 03:17:13 2018,['4006592504601'],['Thuis'],6.99,4.89,
fundoo,base,be,64130,Mon Nov  5 03:17:13 2018,['4009803038995'],['Thuis'],17.99,15.29,
fundoo,base,be,15308,Mon Nov  5 03:17:14 2018,['8005125159000'],['Thuis'],4.99,,,
fundoo,base,be,66965,Mon Nov  5 03:17:15 2018,,,0.42,,,
fundoo,base,be,42842,Mon Nov  5 03:17:15 2018,['5010993337804'],['Thuis'],39.99,33.99,
fundoo,base,be,60260,Mon Nov  5 03:17:17 2018,['5702016108903'],"['Thuis', 'LEGO', 'LEGO Ninjago']",34.99,29.74,
fundoo,base,be,11574,Mon Nov  5 03:17:17 2018,['5400264984576'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Bedtextiel']",6.99,,,
fundoo,base,be,63885,Mon Nov  5 03:17:18 2018,['011543951001'],"['Thuis', 'Speelgoedvoertuigen', 'Telegeleid speelgoed', ""RC Auto's""]",24.99,,,
fundoo,base,be,32826,Mon Nov  5 03:17:18 2018,['5060225069904'],"['Thuis', 'Baby & peuter', 'Baby op stap', 'Accessoires']",39.99,,,
fundoo,base,be,45246,Mon Nov  5 03:17:18 2018,['90990381203'],['Thuis'],0.51,,,
fundoo,base,be,19075,Mon Nov  5 03:17:19 2018,['4008789067937'],"['Thuis', 'Baby & peuter', '12 maanden', 'Playmobile 123']",4.99,,,
fundoo,base,be,64596,Mon Nov  5 03:17:20 2018,['8717285115788'],['Thuis'],29.99,24.99,
fundoo,base,be,17223,Mon Nov  5 03:17:21 2018,['5420007119928'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babyparken']",119.99,,,
fundoo,base,be,22019,Mon Nov  5 03:17:21 2018,['5420025326131'],['Thuis'],13.99,7.0,
fundoo,base,be,64925,Mon Nov  5 03:17:22 2018,['5702016111064'],['Thuis'],9.99,8.49,
fundoo,base,be,7638,Mon Nov  5 03:17:22 2018,['8005125660438'],['Thuis'],34.99,29.74,
fundoo,base,be,57213,Mon Nov  5 03:17:24 2018,['5414956108133'],"['Thuis', 'Baby & peuter', 'Mousse']",32.99,,,
fundoo,base,be,34493,Mon Nov  5 03:17:24 2018,['8436536800722'],"['Thuis', 'Speelgoedvoertuigen', 'Drones']",39.99,,,
fundoo,base,be,35423,Mon Nov  5 03:17:24 2018,['0074299057854'],"['Thuis', 'Cars']",2.99,2.54,
fundoo,base,be,30798,Mon Nov  5 03:17:24 2018,['4009803043869'],['Thuis'],19.99,16.99,
fundoo,base,be,73799,Mon Nov  5 03:17:24 2018,['09789021570860'],['Thuis'],8.99,,,
fundoo,base,be,60582,Mon Nov  5 03:17:25 2018,['0011543947004'],"['Thuis', 'Speelgoedvoertuigen', 'Telegeleid speelgoed', ""RC Auto's""]",39.99,33.99,
fundoo,base,be,50766,Mon Nov  5 03:17:26 2018,['3760046785367'],['Thuis'],16.99,12.74,
fundoo,base,be,51935,Mon Nov  5 03:17:27 2018,['8711269935294'],['Thuis'],14.99,,,
fundoo,base,be,48834,Mon Nov  5 03:17:28 2018,['5010993400270'],['Thuis'],74.99,63.74,
fundoo,base,be,14094,Mon Nov  5 03:17:29 2018,['5060024800203'],['Thuis'],24.99,,,
fundoo,base,be,7310,Mon Nov  5 03:17:29 2018,['5013634005179'],['Thuis'],11.99,,,
fundoo,base,be,38947,Mon Nov  5 03:17:30 2018,['0011543217114'],"['Thuis', 'Speelgoedvoertuigen', 'Tractors']",36.99,31.44,
fundoo,base,be,50621,Mon Nov  5 03:17:30 2018,['5425002410858'],['Thuis'],29.99,25.49,
fundoo,base,be,55960,Mon Nov  5 03:17:30 2018,['5053083037093'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'barbie']",6.99,,,
fundoo,base,be,45148,Mon Nov  5 03:17:31 2018,,,0.51,,,
fundoo,base,be,67535,Mon Nov  5 03:17:31 2018,['5010993522378'],['Thuis'],69.99,54.99,
fundoo,base,be,7847,Mon Nov  5 03:17:31 2018,['0711719138198'],['Thuis'],44.99,,,
fundoo,base,be,37461,Mon Nov  5 03:17:32 2018,['4008789068514'],['Thuis'],14.99,12.74,
fundoo,base,be,9322,Mon Nov  5 03:17:32 2018,['5420023108548'],['Thuis'],29.99,,,
fundoo,base,be,61995,Mon Nov  5 03:17:32 2018,['0887961629385'],"['Thuis', 'Kaartspellen']",12.99,11.04,
fundoo,base,be,68439,Mon Nov  5 03:17:32 2018,['4006381492416'],['Thuis'],1.49,,,
fundoo,base,be,35051,Mon Nov  5 03:17:33 2018,['8710341022518'],['Thuis'],6.49,5.52,
fundoo,base,be,62334,Mon Nov  5 03:17:35 2018,['5414635094238'],['Thuis'],2.99,2.09,
fundoo,base,be,44026,Mon Nov  5 03:17:35 2018,['09789462772243'],['Thuis'],5.0,,,
fundoo,base,be,31514,Mon Nov  5 03:17:35 2018,['8718276090091'],"['Thuis', 'Baby & peuter', 'Baby op stap']",79.99,,,
fundoo,base,be,57291,Mon Nov  5 03:17:35 2018,['3417761967232'],"['Thuis', 'Vtech']",49.99,42.49,
fundoo,base,be,68421,Mon Nov  5 03:17:35 2018,['4006381468343'],['Thuis'],7.99,,,
fundoo,base,be,6202,Mon Nov  5 03:17:35 2018,['5414841405545'],['Thuis'],99.95,,,
fundoo,base,be,64372,Mon Nov  5 03:17:35 2018,['5702016112009'],['Thuis'],19.99,16.99,
fundoo,base,be,59470,Mon Nov  5 03:17:36 2018,,,56.98,48.43,
fundoo,base,be,72881,Mon Nov  5 03:17:39 2018,['5702016110388'],['Thuis'],89.99,76.49,
fundoo,base,be,17468,Mon Nov  5 03:17:39 2018,['5413921064757'],"['Thuis', 'Baby & peuter', 'Baby op stap']",59.49,,,
fundoo,base,be,25844,Mon Nov  5 03:17:39 2018,['4007817804988'],['Thuis'],2.29,1.95,
fundoo,base,be,38604,Mon Nov  5 03:17:41 2018,['8718532235952'],['Thuis'],2.49,,,
fundoo,base,be,38473,Mon Nov  5 03:17:41 2018,['8718533588712'],['Thuis'],1.49,,,
fundoo,base,be,36031,Mon Nov  5 03:17:41 2018,['3417761791233'],"['Thuis', 'Vtech']",29.99,25.49,
fundoo,base,be,22940,Mon Nov  5 03:17:41 2018,['5420059809327'],['Thuis'],11.99,,,
fundoo,base,be,63080,Mon Nov  5 03:17:43 2018,['0828432199372'],['Thuis'],37.99,,,
fundoo,base,be,50046,Mon Nov  5 03:17:43 2018,['8713769502525'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'k3']",2.99,,,
fundoo,base,be,5635,Mon Nov  5 03:17:43 2018,['5702014959460'],"['Thuis', 'LEGO', 'LEGO City']",79.99,,,
fundoo,base,be,26180,Mon Nov  5 03:17:44 2018,['8712026525017'],"['Thuis', 'Volwassen feest', 'Thema Party', 'Hawaï']",4.99,,,
fundoo,base,be,56061,Mon Nov  5 03:17:44 2018,['5413538741829'],['Thuis'],9.99,8.49,
fundoo,base,be,8872,Mon Nov  5 03:17:45 2018,['0845423003425'],['Thuis'],49.99,,,
fundoo,base,be,35196,Mon Nov  5 03:17:45 2018,['5400264953336'],['Thuis'],12.99,9.09,
fundoo,base,be,63042,Mon Nov  5 03:17:45 2018,['4010070351083'],['Thuis'],9.95,,,
fundoo,base,be,60133,Mon Nov  5 03:17:46 2018,['8715874064035'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Kinderstoelen']",19.99,,,
fundoo,base,be,17890,Mon Nov  5 03:17:47 2018,['8717418381301'],['Thuis'],12.99,,,
fundoo,base,be,63613,Mon Nov  5 03:17:47 2018,['5037832310071'],['Thuis'],4.99,,,
fundoo,base,be,47177,Mon Nov  5 03:17:48 2018,['4006333019869'],"['Thuis', 'Cars']",39.99,23.79,
fundoo,base,be,71009,Mon Nov  5 03:17:48 2018,['8435333873434'],['Thuis'],6.99,,,
fundoo,base,be,33826,Mon Nov  5 03:17:48 2018,['8711982569769'],"['Thuis', 'Baby & peuter', 'Baby op stap', 'Accessoires']",34.99,29.74,
fundoo,base,be,31665,Mon Nov  5 03:17:49 2018,['8718158665249'],['Thuis'],1.39,,,
fundoo,base,be,8527,Mon Nov  5 03:17:49 2018,['8711277605059'],"['Thuis', 'Tuin', 'Tuinfeest', 'Decoratie', 'Tuindecoratie']",16.99,,,
fundoo,base,be,13994,Mon Nov  5 03:17:50 2018,['4007817559185'],['Thuis'],12.99,,,
fundoo,base,be,60572,Mon Nov  5 03:17:50 2018,['0810147014187'],"['Thuis', 'Volwassen feest', 'Ballonnen', 'Ballonnen']",6.99,,,
fundoo,base,be,20104,Mon Nov  5 03:17:50 2018,['8005125245031'],"['Thuis', 'Kinderpuzzels']",5.99,,,
fundoo,base,be,33727,Mon Nov  5 03:17:50 2018,['09789462771550'],['Thuis'],5.0,,,
fundoo,base,be,26479,Mon Nov  5 03:17:52 2018,['5414635054102'],"['Thuis', 'Kinderfeest', 'Feestartikelen', 'Glow in the dark']",1.49,,,
fundoo,base,be,2036,Mon Nov  5 03:17:52 2018,['8412081214504'],"['Thuis', 'Zwembaden', 'Zwembad accessoires', 'Zwembad liners']",469.0,,,
fundoo,base,be,49306,Mon Nov  5 03:17:52 2018,['3417761651230'],"['Thuis', 'Vtech']",8.99,7.64,
fundoo,base,be,52245,Mon Nov  5 03:17:54 2018,['8712026025692'],['Thuis'],2.99,,,
fundoo,base,be,33517,Mon Nov  5 03:17:54 2018,['5055114318751'],"['Thuis', 'Zwembaden', 'Waterspeelgoed', 'Opblaasbaar speelgoed']",2.99,,,
fundoo,base,be,50838,Mon Nov  5 03:17:55 2018,['778988680124'],['Thuis'],14.99,12.74,
fundoo,base,be,49339,Mon Nov  5 03:17:56 2018,['3417765001239'],"['Thuis', 'Vtech']",8.99,7.64,
fundoo,base,be,36357,Mon Nov  5 03:17:56 2018,['5420065970233'],['Thuis'],3.0,,,
fundoo,base,be,54237,Mon Nov  5 03:17:56 2018,['8717418429867'],['Thuis'],9.99,5.0,
fundoo,base,be,31759,Mon Nov  5 03:17:56 2018,['5414635076845'],['Thuis'],3.99,,,
fundoo,base,be,62279,Mon Nov  5 03:17:56 2018,['05411068901119'],"['Thuis', 'Gezelschapsspellen']",11.99,10.19,
fundoo,base,be,68373,Mon Nov  5 03:17:57 2018,['5412831158310'],['Thuis'],2.99,,,
fundoo,base,be,35599,Mon Nov  5 03:17:58 2018,['4897018417274'],"['Thuis', 'Buitenspeelgoed']",249.99,174.99,
fundoo,base,be,37448,Mon Nov  5 03:17:57 2018,['8711808328907'],"['Thuis', 'Breinbrekers']",7.99,6.79,
fundoo,base,be,36506,Mon Nov  5 03:17:58 2018,['5411217300121'],['Thuis'],3.49,,,
fundoo,base,be,27104,Mon Nov  5 03:17:59 2018,['8714572084277'],"['Thuis', 'Kinderfeest', 'Ballonnen', 'Ballonnen']",6.99,,,
fundoo,base,be,18889,Mon Nov  5 03:17:59 2018,['3280250001737'],"['Thuis', 'Zwembaden', 'Waterspeelgoed', 'Strand sets']",2.99,,,
fundoo,base,be,7841,Mon Nov  5 03:18:01 2018,['3499550280357'],['Thuis'],13.59,,,
fundoo,base,be,42526,Mon Nov  5 03:18:02 2018,['5702015866323'],"['Thuis', 'LEGO', 'LEGO Friends']",9.99,,,
fundoo,base,be,71007,Mon Nov  5 03:18:02 2018,['5021978201935'],['Thuis'],8.95,,,
fundoo,base,be,28517,Mon Nov  5 03:18:03 2018,['8714457188205'],['Thuis'],89.99,,,
fundoo,base,be,65081,Mon Nov  5 03:18:03 2018,['8712609644371'],['Thuis'],14.99,,,
fundoo,base,be,39353,Mon Nov  5 03:18:02 2018,['8411845003903'],"['Thuis', 'Buitenspeelgoed', 'Go-cart en tractors', 'Elektrische Voertuigen']",125.99,107.09,
fundoo,base,be,61973,Mon Nov  5 03:18:02 2018,['3296580749300'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'overige']",14.99,12.74,
fundoo,base,be,62947,Mon Nov  5 03:18:03 2018,['8713791039143'],['Thuis'],8.99,,,
fundoo,base,be,38059,Mon Nov  5 03:18:03 2018,['5411249904250'],['Thuis'],269.0,,,
fundoo,base,be,61538,Mon Nov  5 03:18:04 2018,['5414332151623'],"['Thuis', 'Volwassen feest', 'Ballonnen', 'Helium Ballonnen']",6.99,,,
fundoo,base,be,58453,Mon Nov  5 03:18:04 2018,['4971850093817'],['Thuis'],129.99,,,
fundoo,base,be,62310,Mon Nov  5 03:18:05 2018,['3700115045558'],['Thuis'],49.99,,,
fundoo,base,be,48142,Mon Nov  5 03:18:06 2018,['5400552090781'],['Thuis'],89.9,,,
fundoo,base,be,31002,Mon Nov  5 03:18:07 2018,['4014995263872'],['Thuis'],1.19,,,
fundoo,base,be,14097,Mon Nov  5 03:18:07 2018,['5060024801651'],['Thuis'],18.99,,,
fundoo,base,be,31080,Mon Nov  5 03:18:07 2018,['4014995993816'],"['Thuis', 'België']",2.19,,,
fundoo,base,be,58400,Mon Nov  5 03:18:08 2018,['884962772362'],['Thuis'],229.0,,,
fundoo,base,be,64509,Mon Nov  5 03:18:08 2018,['6911400367904'],['Thuis'],17.99,15.29,
fundoo,base,be,13835,Mon Nov  5 03:18:07 2018,['0778988017449'],['Thuis'],14.99,7.5,
fundoo,base,be,24023,Mon Nov  5 03:18:10 2018,['5420007123989'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babybedden']",109.99,,,
fundoo,base,be,50436,Mon Nov  5 03:18:10 2018,['0819441010017'],['Thuis'],29.99,25.49,
fundoo,base,be,36558,Mon Nov  5 03:18:10 2018,['5060390920505'],['Thuis'],20.99,,,
fundoo,base,be,65777,Mon Nov  5 03:18:12 2018,['4020628762933'],['Thuis'],49.99,,,
fundoo,base,be,49242,Mon Nov  5 03:18:13 2018,['8033576715728'],['Thuis'],24.99,17.49,
fundoo,base,be,44059,Mon Nov  5 03:18:11 2018,['5010994872359'],['Thuis'],7.99,6.79,
fundoo,base,be,29801,Mon Nov  5 03:18:13 2018,['5413538739116'],['Thuis'],16.99,14.44,
fundoo,base,be,39069,Mon Nov  5 03:18:13 2018,['4009847096265'],"['Thuis', 'Huishouden']",17.99,15.29,
fundoo,base,be,61108,Mon Nov  5 03:18:13 2018,['778988592557'],['Thuis'],59.99,38.24,
fundoo,base,be,19380,Mon Nov  5 03:18:13 2018,['4006381134910'],['Thuis'],5.49,,,
fundoo,base,be,34166,Mon Nov  5 03:18:13 2018,['4006149710448'],"['Thuis', 'Speeltoestellen', 'Speeltenten']",19.99,16.99,
fundoo,base,be,49302,Mon Nov  5 03:18:14 2018,['3417761530238'],"['Thuis', 'Vtech']",8.99,7.64,
fundoo,base,be,73607,Mon Nov  5 03:18:15 2018,['4005556132522'],"['Thuis', 'Poppen', 'Poppenwagens']",11.99,10.19,
fundoo,base,be,24601,Mon Nov  5 03:18:17 2018,['8718469460748'],"['Thuis', 'Buitenspeelgoed', 'Sporten', 'Volleybal']",99.99,84.99,
fundoo,base,be,393,Mon Nov  5 03:18:18 2018,['8717662611476'],"['Thuis', 'Trampolines']",119.0,,,
fundoo,base,be,68787,Mon Nov  5 03:18:18 2018,['5702016367386'],"['Thuis', 'LEGO', 'LEGO Star Wars']",79.99,67.99,
fundoo,base,be,19379,Mon Nov  5 03:18:19 2018,['4006381415965'],['Thuis'],5.99,,,
fundoo,base,be,16903,Mon Nov  5 03:18:19 2018,['0078257280636'],"['Thuis', 'Zwembaden', 'Zwembad accessoires', 'Zwembadladders']",74.99,,,
fundoo,base,be,7059,Mon Nov  5 03:18:19 2018,['0078257574247'],"['Thuis', 'Winnie The Pooh']",19.99,,,
fundoo,base,be,28583,Mon Nov  5 03:18:20 2018,['5411217412473'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'k3']",19.99,,,
fundoo,base,be,51955,Mon Nov  5 03:18:20 2018,['3154142443045'],['Thuis'],5.49,,,
fundoo,base,be,70783,Mon Nov  5 03:18:21 2018,['8886419371298'],['Thuis'],169.99,,,
fundoo,base,be,60724,Mon Nov  5 03:18:22 2018,['5702016109887'],"['Thuis', 'LEGO', 'LEGO Star Wars']",9.99,8.49,
fundoo,base,be,65479,Mon Nov  5 03:18:22 2018,['8719323580961'],['Thuis'],64.99,,,
fundoo,base,be,43293,Mon Nov  5 03:18:23 2018,['3280250003502'],"['Thuis', 'Buitenspeelgoed', 'Go-cart en tractors', 'Tractors']",29.99,25.49,
fundoo,base,be,38891,Mon Nov  5 03:18:24 2018,['4014995925404'],['Thuis'],1.19,,,
fundoo,base,be,70311,Mon Nov  5 03:18:26 2018,['5026555423106'],['Thuis'],54.99,,,
fundoo,base,be,57374,Mon Nov  5 03:18:26 2018,['8710341149666'],['Thuis'],10.99,9.34,
fundoo,base,be,17262,Mon Nov  5 03:18:26 2018,['4042183315591'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Slabbetjes']",19.99,,,
fundoo,base,be,13721,Mon Nov  5 03:18:26 2018,['4006381436267'],['Thuis'],5.49,,,
fundoo,base,be,35067,Mon Nov  5 03:18:27 2018,['5414233197652'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'k3']",15.99,13.59,
fundoo,base,be,29252,Mon Nov  5 03:18:27 2018,['8718803448531'],['Thuis'],3.49,1.75,
fundoo,base,be,7812,Mon Nov  5 03:18:28 2018,['5060015030152'],['Thuis'],25.59,7.68,
fundoo,base,be,51939,Mon Nov  5 03:18:28 2018,['8711269935331'],['Thuis'],4.99,,,
fundoo,base,be,68741,Mon Nov  5 03:18:28 2018,['4005556180523'],['Thuis'],29.99,25.49,
fundoo,base,be,40341,Mon Nov  5 03:18:30 2018,['8712364316247'],"['Thuis', 'Verkleden', 'Kinderen', 'Dieren']",24.99,,,
fundoo,base,be,16510,Mon Nov  5 03:18:32 2018,['5413050110110'],['Thuis'],11.99,,,
fundoo,base,be,10495,Mon Nov  5 03:18:32 2018,['9321104815989'],"['Thuis', 'Baby & peuter', '0-maanden', '0m Grijp & bijt']",7.99,6.79,
fundoo,base,be,36462,Mon Nov  5 03:18:32 2018,['8718469465859'],"['Thuis', 'Buitenspeelgoed']",99.99,,,
